ID_Transaccion,Fecha,Cliente_Edad,Cliente_Genero,Pais,Marca,Categoria,Plataforma_Cashback,Canal_Integracion,Monto_Compra,Porcentaje_Devolucion
TRX-2026-1305,2025-12-31,38.0,M,Italia,Amazon,Tecnología,Letyshops,Extensión Navegador,206.98,"2,3%"
TRX-2026-1306,2026-04-17,26.0,M,Alemania,Dia,Alimentación,iGraal,Extensión Navegador,48.9,
TRX-2026-1307,2026-02-26,34.0,M,espana,Renfe,Viajes,Awin_Affiliate,App Móvil,141.29,"6,3%"
TRX-2026-1308,2025-11-11,33.0,M,Reino Unido,Expedia,Viajes,Revolut_Rewards,App Móvil,565.39,0.0318
TRX-2026-1309,2025-07-19,42.0,F,España,Booking,Viajes,Awin_Affiliate,Extensión Navegador,340.28,0.0546
TRX-2026-1310,2025-08-08,37.0,No binario,Italia,Zara,Moda,iGraal,App Móvil,70.12,0.0541
TRX-2026-1311,2026-04-04,33.0,M,Alemania,Just Eat,Alimentación,iGraal,App Móvil,71.16,0.0375
TRX-2026-1312,2026-03-20,40.0,F,Francia,Fnac,Tecnología,Awin_Affiliate,Web/Enlace Directo,808.13,0.0156
TRX-2026-1313,2026-01-02,45.0,No binario,Italia,Apple,Tecnología,Letyshops,App Móvil,863.88,0.0282
TRX-2026-1314,2026-04-05,38.0,F,España,Expedia,Viajes,Awin_Affiliate,App Móvil,444.32,0.0535
TRX-2026-1315,2026-04-15,34.0,M,Italia,PcComponentes,Tecnología,Letyshops,Extensión Navegador,318.62,0.0196
TRX-2026-1316,2025-06-29,23.0,F,España ,Amazon,Tecnología,Revolut_Rewards,App Móvil,544.33,0.0299
TRX-2026-1317,2025-11-09,25.0,M,Reino Unido,Uber Eats,Alimentación,Revolut_Rewards,Extensión Navegador,63.55,0.0239
TRX-2026-1318,2026-01-17,31.0,F,espana,Zalando,Moda,iGraal,Web/Enlace Directo,41.72,"9,0%"
TRX-2026-1319,2025-07-29,29.0,F,España ,Carrefour,Alimentación,iGraal,Web/Enlace Directo,30.91,"2,8%"
TRX-2026-1320,2025-11-19,32.0,No binario,Reino Unido,Iberia,Viajes,Letyshops,Extensión Navegador,592.92,"4,9%"
TRX-2026-1321,2025-10-09,34.0,F,Francia,Mango,Moda,iGraal,App Móvil,42.81,0.0454
TRX-2026-1322,2025-07-12,38.0,No binario,España ,Iberia,Viajes,iGraal,Web/Enlace Directo,575.35,0.0587
TRX-2026-1323,2025-10-30,33.0,No binario,Reino Unido,Mango,Moda,Letyshops,Extensión Navegador,65.73,0.0504
TRX-2026-1324,2026-03-18,37.0,F,Reino Unido,Uber Eats,Alimentación,iGraal,Web/Enlace Directo,34.71,"3,7%"
TRX-2026-1325,2026-02-08,34.0,No binario,Italia,ASOS,Moda,Awin_Affiliate,App Móvil,77.23,0.0693
TRX-2026-1326,2025-11-24,18.0,M,España ,Vueling,Viajes,Awin_Affiliate,App Móvil,573.3,0.0531
TRX-2026-1327,2025-10-28,26.0,No binario,Italia,Carrefour,Alimentación,Letyshops,Web/Enlace Directo,26.33,"2,2%"
TRX-2026-1328,2025-09-17,32.0,M,Reino Unido,Expedia,Viajes,Revolut_Rewards,Web/Enlace Directo,590.37,0.0431
TRX-2026-1329,2026-03-29,24.0,F,Italia,Expedia,Viajes,Awin_Affiliate,App Móvil,495.65,
TRX-2026-1330,2025-09-03,38.0,M,Alemania,Just Eat,Alimentación,Awin_Affiliate,Web/Enlace Directo,28.69,0.0422
TRX-2026-1331,2025-07-22,46.0,No binario,Francia,Booking,Viajes,Letyshops,Extensión Navegador,238.53,0.0421
TRX-2026-1332,2025-08-24,43.0,M,España,Carrefour,alimentación,Awin_Affiliate,Extensión Navegador,77.02,0.0462
TRX-2026-1333,2025-08-17,32.0,No binario,espana,Booking,viajes,Awin_Affiliate,Extensión Navegador,352.44,0.0562
TRX-2026-1334,2025-08-22,45.0,M,Francia,Expedia,Viajes,Revolut_Rewards,Extensión Navegador,426.96,"3,5%"
TRX-2026-1335,2026-03-25,35.0,F,Italia,Just Eat,Alimentación,Revolut_Rewards,Web/Enlace Directo,24.08,0.0235
TRX-2026-1336,2026-04-21,31.0,F,España ,Booking,Viajes,iGraal,App Móvil,157.51,0.0437
TRX-2026-1337,2026-02-24,29.0,F,ES,Zara,Moda,Revolut_Rewards,App Móvil,51.05,"4,1%"
TRX-2026-1338,2026-01-20,31.0,F,ES,Renfe,Viajes,iGraal,Web/Enlace Directo,469.33,"5,5%"
TRX-2026-1339,2026-04-06,30.0,F,Alemania,MediaMarkt,Tecnología,Letyshops,Extensión Navegador,762.39,0.0218
TRX-2026-1340,2026-05-11,35.0,No binario,Reino Unido,Expedia,Viajes,Awin_Affiliate,Extensión Navegador,524.15,0.0533
TRX-2026-1341,2026-04-02,35.0,M,espana,Uber Eats,Alimentación,Awin_Affiliate,Web/Enlace Directo,38.83,0.0292
TRX-2026-1342,2026-03-26,34.0,F,España ,Carrefour,Alimentación,Revolut_Rewards,Extensión Navegador,38.52,"2,5%"
TRX-2026-1343,2025-10-30,37.0,No binario,Reino Unido,Iberia,Viajes,Revolut_Rewards,Web/Enlace Directo,92.76,"3,9%"
TRX-2026-1344,2025-12-20,43.0,M,España,Sephora,moda,iGraal,Extensión Navegador,112.65,"9,2%"
TRX-2026-1345,2025-11-18,41.0,M,Alemania,Uber Eats,Alimentación,Revolut_Rewards,App Móvil,55.49,0.0311
TRX-2026-1346,2026-03-17,22.0,F,España,Carrefour,Alimentación,Letyshops,App Móvil,45.01,"2,0%"
TRX-2026-1347,2026-05-25,,F,espana,Dia,Alimentación,iGraal,App Móvil,40.91,
TRX-2026-1348,2026-04-25,41.0,No binario,Reino Unido,MediaMarkt,Tecnología,iGraal,Extensión Navegador,549.76,"2,7%"
TRX-2026-1349,2025-09-26,23.0,F,Francia,Carrefour,alimentación,Letyshops,Extensión Navegador,45.03,"2,7%"
TRX-2026-1350,2025-09-15,32.0,M,Francia,Apple,Tecnología,Revolut_Rewards,Extensión Navegador,138.22,"1,4%"
TRX-2026-1351,2025-07-02,24.0,M,Francia,Just Eat,Alimentación,Awin_Affiliate,App Móvil,16.93,"2,4%"
TRX-2026-1352,2026-03-03,19.0,No binario,Francia,Zara,Moda,Awin_Affiliate,App Móvil,136.2,"6,6%"
TRX-2026-1353,2026-04-04,38.0,No binario,Italia,Carrefour,Alimentación,iGraal,Extensión Navegador,78.69,0.0321
TRX-2026-1354,2026-05-10,40.0,F,ES,Just Eat,Alimentación,Revolut_Rewards,Extensión Navegador,74.41,0.0211
TRX-2026-1355,2026-05-10,29.0,No binario,Alemania,Fnac,Tecnología,iGraal,App Móvil,254.39,
TRX-2026-1356,2025-09-30,18.0,F,Italia,Fnac,Tecnología,Revolut_Rewards,App Móvil,713.66,0.0206
TRX-2026-1357,2025-11-01,29.0,No binario,espana,Just Eat,Alimentación,Awin_Affiliate,Extensión Navegador,41.71,"3,1%"
TRX-2026-1358,2025-08-25,37.0,M,ES,Zalando,Moda,Awin_Affiliate,App Móvil,47.88,0.0842
TRX-2026-1359,2025-10-28,22.0,F,España ,Apple,Tecnología,Revolut_Rewards,Web/Enlace Directo,160.03,"1,4%"
TRX-2026-1360,2026-04-29,35.0,M,España,Sephora,Moda,iGraal,Web/Enlace Directo,125.41,"7,8%"
TRX-2026-1361,2025-08-25,33.0,No binario,Alemania,Dia,Alimentación,iGraal,Extensión Navegador,78.44,0.0489
TRX-2026-1362,2025-07-10,38.0,No binario,España ,Vueling,Viajes,Revolut_Rewards,App Móvil,253.35,0.0355
TRX-2026-1363,2026-02-14,34.0,No binario,Francia,MediaMarkt,tecnología,iGraal,Web/Enlace Directo,188.41,"2,6%"
TRX-2026-1364,2026-04-27,26.0,F,Italia,Zara,moda,iGraal,App Móvil,99.46,0.0455
TRX-2026-1365,2025-07-03,43.0,No binario,España ,Mango,Moda,Revolut_Rewards,Web/Enlace Directo,137.98,0.049
TRX-2026-1366,2025-10-12,32.0,No binario,Reino Unido,Renfe,Viajes,iGraal,Web/Enlace Directo,282.15,"5,9%"
TRX-2026-1367,2025-12-14,33.0,M,espana,Dia,Alimentación,Letyshops,App Móvil,33.47,0.0468
TRX-2026-1368,2025-10-21,26.0,No binario,Italia,Dia,Alimentación,Awin_Affiliate,Web/Enlace Directo,17.94,0.0381
TRX-2026-1369,2025-09-07,30.0,F,Reino Unido,Fnac,Tecnología,Revolut_Rewards,Extensión Navegador,268.45,"2,0%"
TRX-2026-1370,2025-11-28,26.0,F,espana,Fnac,Tecnología,Letyshops,Web/Enlace Directo,389.7,"2,1%"
TRX-2026-1371,2026-02-17,,No binario,España ,Dia,Alimentación,Awin_Affiliate,App Móvil,46.17,0.0497
TRX-2026-1372,2026-05-12,47.0,F,espana,Expedia,Viajes,iGraal,Web/Enlace Directo,590.75,"7,0%"
TRX-2026-1373,2026-04-19,23.0,F,ES,Just Eat,Alimentación,iGraal,App Móvil,27.13,0.0275
TRX-2026-1374,2025-06-20,21.0,F,ES,Amazon,Tecnología,Awin_Affiliate,App Móvil,164.39,"1,2%"
TRX-2026-1375,2026-01-24,45.0,F,Italia,Just Eat,Alimentación,iGraal,App Móvil,64.11,0.0345
TRX-2026-1376,2026-02-01,32.0,No binario,Alemania,Vueling,viajes,iGraal,App Móvil,343.18,"5,2%"
TRX-2026-1377,2026-04-21,28.0,F,Italia,Fnac,Tecnología,Letyshops,App Móvil,578.87,0.0289
TRX-2026-1378,2026-02-06,42.0,No binario,Alemania,Just Eat,alimentación,Awin_Affiliate,Web/Enlace Directo,39.78,0.0294
TRX-2026-1379,2026-01-04,29.0,No binario,España ,Booking,Viajes,Letyshops,Web/Enlace Directo,421.49,0.0372
TRX-2026-1380,2025-06-23,48.0,F,España ,Booking,Viajes,Revolut_Rewards,Extensión Navegador,320.81,"5,9%"
TRX-2026-1381,2025-06-15,39.0,No binario,España,Vueling,viajes,Awin_Affiliate,App Móvil,292.26,0.0322
TRX-2026-1382,2026-04-05,30.0,M,Alemania,Apple,Tecnología,iGraal,App Móvil,831.64,0.03
TRX-2026-1383,2025-08-03,51.0,M,Francia,Just Eat,Alimentación,iGraal,App Móvil,66.3,"2,8%"
TRX-2026-1384,2025-12-09,29.0,M,Italia,Uber Eats,Alimentación,iGraal,Web/Enlace Directo,44.29,0.0486
TRX-2026-1385,2025-08-06,39.0,F,Francia,Zalando,Moda,Awin_Affiliate,App Móvil,124.87,0.0926
TRX-2026-1386,2025-06-20,36.0,M,España ,Iberia,Viajes,Awin_Affiliate,Web/Enlace Directo,426.7,"3,9%"
TRX-2026-1387,2026-01-14,,F,Italia,Just Eat,Alimentación,Revolut_Rewards,Web/Enlace Directo,57.68,"2,9%"
TRX-2026-1388,2026-05-04,46.0,F,España ,Booking,Viajes,Awin_Affiliate,Web/Enlace Directo,544.71,
TRX-2026-1389,2025-09-12,34.0,F,España,Just Eat,Alimentación,Revolut_Rewards,Web/Enlace Directo,47.14,"3,7%"
TRX-2026-1390,2025-10-29,27.0,F,Italia,MediaMarkt,Tecnología,Letyshops,Web/Enlace Directo,391.35,"1,5%"
TRX-2026-1391,2026-03-21,37.0,F,España ,Apple,Tecnología,Revolut_Rewards,App Móvil,236.06,0.0169
TRX-2026-1392,2025-12-16,28.0,No binario,espana,Amazon,Tecnología,Letyshops,App Móvil,150.01,0.0234
TRX-2026-1393,2026-01-27,50.0,F,espana,Uber Eats,Alimentación,Awin_Affiliate,Web/Enlace Directo,38.88,"4,0%"
TRX-2026-1394,2026-04-03,35.0,F,España ,Uber Eats,Alimentación,Revolut_Rewards,Web/Enlace Directo,76.11,0.042
TRX-2026-1395,2026-02-09,31.0,No binario,espana,Zara,Moda,Letyshops,Extensión Navegador,48.95,0.09
TRX-2026-1396,2026-06-07,35.0,No binario,Alemania,Booking,Viajes,Revolut_Rewards,Extensión Navegador,551.22,0.0402
TRX-2026-1397,2026-02-16,23.0,M,Reino Unido,ASOS,Moda,Letyshops,App Móvil,130.97,"9,3%"
TRX-2026-1398,2026-04-21,26.0,No binario,ES,Just Eat,Alimentación,Revolut_Rewards,Web/Enlace Directo,33.63,0.0472
TRX-2026-1399,2025-07-05,43.0,M,España,MediaMarkt,Tecnología,iGraal,Web/Enlace Directo,220.83,"2,1%"
TRX-2026-1400,2025-09-04,28.0,F,ES,Apple,Tecnología,iGraal,Extensión Navegador,501.5,0.0292
TRX-2026-1401,2025-08-27,25.0,No binario,Francia,Sephora,moda,iGraal,App Móvil,149.15,0.0589
TRX-2026-1402,2025-10-26,38.0,No binario,España ,MediaMarkt,Tecnología,Letyshops,Extensión Navegador,736.79,0.0272
TRX-2026-1403,2026-03-01,43.0,No binario,Reino Unido,Mango,Moda,Revolut_Rewards,Extensión Navegador,90.18,0.0543
TRX-2026-1404,2025-09-05,39.0,M,espana,Dia,Alimentación,Letyshops,Extensión Navegador,48.61,"3,5%"
TRX-2026-1405,2026-06-06,41.0,F,España,Nike,moda,iGraal,Extensión Navegador,111.46,
TRX-2026-1406,2025-08-12,27.0,No binario,Italia,Just Eat,Alimentación,iGraal,Extensión Navegador,50.6,"4,5%"
TRX-2026-1407,2026-02-13,22.0,No binario,España ,Apple,Tecnología,iGraal,Web/Enlace Directo,478.89,0.0109
TRX-2026-1408,2026-04-04,46.0,F,España,MediaMarkt,Tecnología,Awin_Affiliate,Web/Enlace Directo,719.49,"1,1%"
TRX-2026-1409,2026-06-12,31.0,M,Italia,Amazon,tecnología,Revolut_Rewards,App Móvil,757.32,0.0166
TRX-2026-1410,2025-11-26,31.0,M,España,Booking,Viajes,iGraal,Web/Enlace Directo,304.0,0.0448
TRX-2026-1411,2026-01-20,44.0,F,Italia,Uber Eats,Alimentación,iGraal,App Móvil,54.92,0.0477
TRX-2026-1412,2026-06-06,38.0,M,Italia,Zara,Moda,Revolut_Rewards,Web/Enlace Directo,50.29,"7,3%"
TRX-2026-1413,2025-11-27,37.0,No binario,Francia,Vueling,Viajes,Letyshops,Web/Enlace Directo,327.07,0.0522
TRX-2026-1414,2025-07-10,51.0,No binario,Francia,Renfe,Viajes,iGraal,App Móvil,537.62,"4,7%"
TRX-2026-1415,2026-06-02,28.0,No binario,Alemania,Zalando,Moda,iGraal,Extensión Navegador,41.59,0.0929
TRX-2026-1416,2025-08-22,41.0,No binario,Italia,Zara,Moda,iGraal,App Móvil,147.22,"7,3%"
TRX-2026-1417,2026-04-03,34.0,F,Italia,Uber Eats,Alimentación,Awin_Affiliate,Web/Enlace Directo,35.43,0.0487
TRX-2026-1418,2026-04-04,36.0,M,espana,Dia,Alimentación,iGraal,Extensión Navegador,50.22,0.0439
TRX-2026-1419,2026-04-04,46.0,M,España ,Zalando,moda,Letyshops,Web/Enlace Directo,142.88,0.0601
TRX-2026-1420,2026-01-29,38.0,No binario,Reino Unido,Amazon,Tecnología,Letyshops,Extensión Navegador,748.04,"1,7%"
TRX-2026-1421,2025-09-28,38.0,F,España,Zalando,moda,Awin_Affiliate,App Móvil,128.81,"8,3%"
TRX-2026-1422,2025-12-20,42.0,M,espana,Iberia,Viajes,Letyshops,Extensión Navegador,551.55,0.0411
TRX-2026-1423,2026-01-21,31.0,F,espana,Iberia,Viajes,Letyshops,Extensión Navegador,472.64,"5,9%"
TRX-2026-1424,2025-09-09,27.0,M,España,Carrefour,alimentación,iGraal,App Móvil,76.29,0.0392
TRX-2026-1425,2025-08-05,25.0,F,Italia,Carrefour,Alimentación,iGraal,App Móvil,27.09,0.0224
TRX-2026-1426,2025-10-31,18.0,F,Italia,Zalando,Moda,iGraal,Extensión Navegador,82.8,
TRX-2026-1427,2025-06-20,50.0,No binario,España ,Fnac,Tecnología,Awin_Affiliate,Web/Enlace Directo,292.01,"2,6%"
TRX-2026-1428,2025-11-14,25.0,M,espana,Amazon,Tecnología,Revolut_Rewards,Extensión Navegador,395.54,0.0247
TRX-2026-1429,2025-09-11,32.0,F,España ,Booking,Viajes,Awin_Affiliate,App Móvil,105.88,0.0441
TRX-2026-1430,2026-01-13,31.0,F,Italia,MediaMarkt,Tecnología,Awin_Affiliate,Web/Enlace Directo,696.99,"2,6%"
TRX-2026-1431,2026-01-25,36.0,No binario,Francia,Iberia,Viajes,Revolut_Rewards,Extensión Navegador,415.32,0.0388
TRX-2026-1432,2026-03-06,40.0,No binario,ES,ASOS,Moda,Letyshops,App Móvil,140.14,0.0879
TRX-2026-1433,2025-12-24,40.0,F,Francia,Uber Eats,Alimentación,iGraal,App Móvil,38.41,"3,9%"
TRX-2026-1434,2026-03-12,29.0,No binario,Italia,Vueling,viajes,iGraal,Web/Enlace Directo,614.04,"6,6%"
TRX-2026-1435,2026-05-30,32.0,No binario,Alemania,Expedia,Viajes,iGraal,Extensión Navegador,648.17,0.0485
TRX-2026-1436,2026-04-02,36.0,M,Italia,MediaMarkt,Tecnología,Revolut_Rewards,Extensión Navegador,630.59,0.0135
TRX-2026-1437,2026-01-03,32.0,M,Reino Unido,Expedia,Viajes,iGraal,Extensión Navegador,460.11,0.0373
TRX-2026-1438,2026-05-14,46.0,F,espana,Carrefour,Alimentación,iGraal,App Móvil,22.21,0.0264
TRX-2026-1439,2025-06-27,37.0,No binario,Alemania,MediaMarkt,tecnología,Awin_Affiliate,Extensión Navegador,416.73,0.0109
TRX-2026-1440,2026-04-08,39.0,M,Alemania,Renfe,viajes,Awin_Affiliate,Web/Enlace Directo,95.99,
TRX-2026-1441,2025-07-02,39.0,No binario,espana,PcComponentes,Tecnología,Letyshops,Web/Enlace Directo,811.65,"1,2%"
TRX-2026-1442,2025-09-27,43.0,No binario,Reino Unido,PcComponentes,Tecnología,iGraal,Web/Enlace Directo,297.91,"2,2%"
TRX-2026-1443,2025-08-02,35.0,F,Alemania,Amazon,Tecnología,Letyshops,App Móvil,629.98,
TRX-2026-1444,2025-10-07,23.0,No binario,Alemania,Booking,viajes,Revolut_Rewards,Web/Enlace Directo,324.23,0.0666
TRX-2026-1445,2025-10-12,37.0,M,espana,Zara,Moda,Awin_Affiliate,Web/Enlace Directo,110.03,0.083
TRX-2026-1446,2025-12-04,28.0,F,ES,Iberia,viajes,Revolut_Rewards,App Móvil,294.88,"6,4%"
TRX-2026-1447,2026-06-08,29.0,F,Francia,Zara,Moda,Awin_Affiliate,App Móvil,41.25,"6,3%"
TRX-2026-1448,2025-07-27,38.0,F,Reino Unido,Zalando,Moda,Letyshops,App Móvil,66.38,"4,6%"
TRX-2026-1449,2025-11-10,43.0,No binario,ES,Apple,Tecnología,iGraal,Web/Enlace Directo,697.3,0.0208
TRX-2026-1450,2026-04-29,34.0,M,Francia,Dia,Alimentación,Letyshops,Web/Enlace Directo,75.29,0.0284
TRX-2026-1451,2025-08-29,36.0,No binario,Italia,Uber Eats,Alimentación,Letyshops,Extensión Navegador,26.11,0.0421
TRX-2026-1452,2026-02-10,,M,Reino Unido,Nike,Moda,Letyshops,App Móvil,71.26,"7,1%"
TRX-2026-1453,2025-08-12,35.0,F,España,Carrefour,Alimentación,iGraal,App Móvil,69.72,0.0268
TRX-2026-1454,2026-04-24,54.0,No binario,Italia,Nike,Moda,Awin_Affiliate,Web/Enlace Directo,123.21,0.0713
TRX-2026-1455,2025-11-03,38.0,F,Italia,Vueling,Viajes,Revolut_Rewards,Extensión Navegador,385.25,0.0433
TRX-2026-1456,2025-10-19,19.0,No binario,Francia,Sephora,Moda,iGraal,App Móvil,94.5,"4,3%"
TRX-2026-1457,2025-09-13,40.0,No binario,Alemania,Nike,Moda,Revolut_Rewards,Web/Enlace Directo,142.83,0.0705
TRX-2026-1458,2026-01-05,37.0,F,Reino Unido,Vueling,Viajes,Letyshops,Extensión Navegador,491.76,"4,9%"
TRX-2026-1459,2026-04-09,44.0,No binario,Italia,Zalando,Moda,Letyshops,Extensión Navegador,56.5,0.0566
TRX-2026-1460,2025-09-18,39.0,No binario,espana,Iberia,Viajes,Awin_Affiliate,Web/Enlace Directo,423.39,"3,8%"
TRX-2026-1461,2025-07-24,32.0,F,espana,Apple,Tecnología,Letyshops,Extensión Navegador,152.3,"1,9%"
TRX-2026-1462,2026-03-06,24.0,F,Italia,Mango,Moda,iGraal,App Móvil,66.93,"4,3%"
TRX-2026-1463,2025-12-19,32.0,No binario,Italia,Zara,Moda,Revolut_Rewards,App Móvil,69.48,"9,4%"
TRX-2026-1464,2026-06-02,27.0,No binario,espana,Iberia,Viajes,iGraal,App Móvil,250.17,"6,5%"
TRX-2026-1465,2026-05-30,,M,espana,PcComponentes,Tecnología,Revolut_Rewards,App Móvil,179.49,0.0213
TRX-2026-1466,2026-05-16,38.0,M,Francia,MediaMarkt,Tecnología,Revolut_Rewards,App Móvil,860.48,"2,8%"
TRX-2026-1467,2025-08-25,47.0,No binario,Italia,Uber Eats,Alimentación,Awin_Affiliate,Extensión Navegador,34.71,0.0286
TRX-2026-1468,2025-11-05,37.0,M,España ,Fnac,Tecnología,Letyshops,Web/Enlace Directo,233.26,"1,8%"
TRX-2026-1469,2025-11-28,24.0,F,Francia,Booking,Viajes,Awin_Affiliate,Extensión Navegador,225.76,0.0614
TRX-2026-1470,2025-09-02,37.0,No binario,España,Apple,Tecnología,iGraal,Web/Enlace Directo,482.63,0.0203
TRX-2026-1471,2025-06-27,43.0,No binario,España ,Dia,Alimentación,Letyshops,Web/Enlace Directo,35.22,"4,5%"
TRX-2026-1472,2026-02-11,29.0,F,Reino Unido,MediaMarkt,Tecnología,Letyshops,App Móvil,613.37,"1,7%"
TRX-2026-1473,2026-05-27,32.0,No binario,ES,Booking,Viajes,Awin_Affiliate,Web/Enlace Directo,381.53,"4,6%"
TRX-2026-1474,2025-06-25,34.0,No binario,Reino Unido,MediaMarkt,Tecnología,Awin_Affiliate,App Móvil,385.18,0.0242
TRX-2026-1475,2025-07-23,27.0,M,España ,Apple,Tecnología,Revolut_Rewards,App Móvil,525.31,"3,0%"
TRX-2026-1476,2026-05-12,39.0,M,España,Apple,Tecnología,iGraal,Extensión Navegador,335.2,0.0174
TRX-2026-1477,2026-01-08,33.0,No binario,España ,Apple,Tecnología,Revolut_Rewards,Web/Enlace Directo,162.63,"2,6%"
TRX-2026-1478,2026-02-11,37.0,F,Francia,Apple,Tecnología,Letyshops,App Móvil,708.15,"2,2%"
TRX-2026-1479,2026-05-18,26.0,No binario,ES,Zalando,Moda,Letyshops,App Móvil,127.07,"5,8%"
TRX-2026-1480,2025-11-14,30.0,F,Reino Unido,Dia,Alimentación,iGraal,Web/Enlace Directo,73.74,0.0209
TRX-2026-1481,2025-12-13,39.0,F,ES,Booking,Viajes,Awin_Affiliate,Web/Enlace Directo,392.92,0.0337
TRX-2026-1482,2025-07-12,31.0,M,Reino Unido,Zara,Moda,Revolut_Rewards,App Móvil,58.38,0.0808
TRX-2026-1483,2026-03-22,47.0,No binario,Italia,Vueling,Viajes,Revolut_Rewards,App Móvil,578.93,"6,3%"
TRX-2026-1484,2025-11-21,30.0,No binario,España,Dia,Alimentación,Letyshops,App Móvil,15.22,"2,8%"
TRX-2026-1485,2026-03-27,35.0,M,Alemania,Booking,viajes,Awin_Affiliate,App Móvil,449.97,"5,6%"
TRX-2026-1486,2026-03-14,41.0,No binario,España ,Renfe,viajes,Letyshops,App Móvil,343.98,"6,4%"
TRX-2026-1487,2025-06-24,22.0,F,Italia,Zara,Moda,iGraal,App Móvil,149.18,"9,5%"
TRX-2026-1488,2026-03-27,19.0,No binario,Italia,Dia,Alimentación,iGraal,Web/Enlace Directo,56.92,0.0373
TRX-2026-1489,2025-12-04,21.0,No binario,espana,Zalando,Moda,Letyshops,Extensión Navegador,43.85,0.0816
TRX-2026-1490,2025-08-06,44.0,F,ES,Amazon,Tecnología,Revolut_Rewards,Web/Enlace Directo,636.4,0.0279
TRX-2026-1491,2025-09-27,29.0,M,España ,Just Eat,Alimentación,iGraal,Extensión Navegador,50.83,0.0338
TRX-2026-1492,2025-09-28,54.0,F,Italia,Zara,Moda,iGraal,Extensión Navegador,26.77,"4,7%"
TRX-2026-1493,2025-09-03,29.0,F,Alemania,Sephora,Moda,iGraal,App Móvil,108.28,0.0905
TRX-2026-1494,2025-11-19,35.0,M,espana,MediaMarkt,tecnología,Awin_Affiliate,Extensión Navegador,164.83,0.0296
TRX-2026-1495,2026-06-05,46.0,No binario,espana,Amazon,Tecnología,Letyshops,App Móvil,521.78,0.0234
TRX-2026-1496,2026-03-11,50.0,F,Reino Unido,MediaMarkt,Tecnología,iGraal,App Móvil,197.41,0.0278
TRX-2026-1497,2025-11-26,50.0,F,Italia,Dia,Alimentación,iGraal,Web/Enlace Directo,22.46,"2,2%"
TRX-2026-1498,2026-06-10,43.0,M,Reino Unido,Apple,Tecnología,Awin_Affiliate,Extensión Navegador,601.75,"1,6%"
TRX-2026-1499,2025-11-20,42.0,No binario,España,MediaMarkt,Tecnología,Letyshops,Web/Enlace Directo,752.23,"1,9%"
TRX-2026-1500,2025-12-10,38.0,M,España,Expedia,Viajes,iGraal,App Móvil,129.29,"6,9%"
TRX-2026-1117,2025-09-10,53.0,No binario,espana,Renfe,Viajes,Letyshops,Web/Enlace Directo,274.74,0.0553
TRX-2026-1369,2025-09-07,30.0,F,Reino Unido,Fnac,Tecnología,Revolut_Rewards,Extensión Navegador,268.45,"2,0%"
TRX-2026-0423,2026-01-07,32.0,M,Alemania,PcComponentes,Tecnología,iGraal,Web/Enlace Directo,326.62,0.0179
TRX-2026-0414,2026-03-24,44.0,M,Alemania,Carrefour,Alimentación,Letyshops,App Móvil,51.76,"4,0%"
TRX-2026-0452,2026-03-28,41.0,No binario,Francia,Apple,tecnología,Awin_Affiliate,Web/Enlace Directo,243.13,0.0136
TRX-2026-0862,2026-02-01,21.0,M,España,Sephora,Moda,Letyshops,Extensión Navegador,133.9,"7,9%"
TRX-2026-1064,2026-04-08,20.0,M,ES,Booking,Viajes,iGraal,Extensión Navegador,92.24,0.0668
TRX-2026-0742,2026-04-07,23.0,F,Italia,Renfe,Viajes,Letyshops,Web/Enlace Directo,421.79,"6,2%"
TRX-2026-1273,2025-12-21,25.0,F,Alemania,Zara,Moda,Awin_Affiliate,Web/Enlace Directo,109.57,"6,6%"
TRX-2026-0260,2025-07-02,40.0,No binario,España ,Iberia,viajes,Letyshops,Extensión Navegador,634.13,"6,2%"
TRX-2026-0889,2025-07-03,38.0,M,Francia,Just Eat,Alimentación,Revolut_Rewards,App Móvil,31.95,0.0216
TRX-2026-1433,2025-12-24,40.0,F,Francia,Uber Eats,Alimentación,iGraal,App Móvil,38.41,"3,9%"
TRX-2026-0713,2026-03-21,29.0,No binario,espana,Renfe,Viajes,Revolut_Rewards,Extensión Navegador,628.43,0.047
TRX-2026-1383,2025-08-03,51.0,M,Francia,Just Eat,Alimentación,iGraal,App Móvil,66.3,"2,8%"
TRX-2026-0071,2026-03-28,36.0,M,España ,Mango,moda,Awin_Affiliate,Extensión Navegador,134.27,0.0664
TRX-2026-1269,2026-04-22,28.0,M,espana,Fnac,Tecnología,Letyshops,Extensión Navegador,805.86,0.0122
TRX-2026-1492,2025-09-28,54.0,F,Italia,Zara,Moda,iGraal,Extensión Navegador,26.77,"4,7%"
TRX-2026-0608,2025-10-10,24.0,M,Alemania,MediaMarkt,Tecnología,Awin_Affiliate,Web/Enlace Directo,222.97,"2,7%"
TRX-2026-0434,2026-01-05,39.0,M,Italia,Sephora,Moda,iGraal,App Móvil,95.97,0.0456
TRX-2026-0052,2025-10-27,30.0,F,ES,Apple,Tecnología,Revolut_Rewards,Web/Enlace Directo,249.24,"2,3%"
TRX-2026-1200,2025-11-04,44.0,F,Italia,Dia,Alimentación,Letyshops,Extensión Navegador,55.37,0.0345
TRX-2026-1129,2025-06-29,33.0,No binario,Italia,Dia,alimentación,Revolut_Rewards,Web/Enlace Directo,76.62,"2,3%"
